Date,^HSI
2023-10-10 09:30:00+08:00,17835.98046875
2023-10-10 10:30:00+08:00,17737.2109375
2023-10-10 11:30:00+08:00,17743.990234375
2023-10-10 12:30:00+08:00,17701.390625
2023-10-10 13:30:00+08:00,17667.0703125
2023-10-10 14:30:00+08:00,17671.130859375
2023-10-10 15:30:00+08:00,17664.73046875
2023-10-11 09:30:00+08:00,17932.859375
2023-10-11 10:30:00+08:00,17911.609375
2023-10-11 11:30:00+08:00,17919.55078125
2023-10-11 12:30:00+08:00,17989.9609375
2023-10-11 13:30:00+08:00,17923.05078125
2023-10-11 14:30:00+08:00,17914.01953125
2023-10-11 15:30:00+08:00,17893.099609375
2023-10-12 09:30:00+08:00,18200.880859375
2023-10-12 10:30:00+08:00,18268.689453125
2023-10-12 11:30:00+08:00,18231.279296875
2023-10-12 12:30:00+08:00,18262.7109375
2023-10-12 13:30:00+08:00,18262.939453125
2023-10-12 14:30:00+08:00,18227.05078125
2023-10-12 15:30:00+08:00,18238.2109375
2023-10-13 09:30:00+08:00,17944.509765625
2023-10-13 10:30:00+08:00,17869.279296875
2023-10-13 11:30:00+08:00,17852.849609375
2023-10-13 12:30:00+08:00,17858.19921875
2023-10-13 13:30:00+08:00,17816.369140625
2023-10-13 14:30:00+08:00,17858.08984375
2023-10-13 15:30:00+08:00,17813.44921875
2023-10-16 09:30:00+08:00,17752.73046875
2023-10-16 10:30:00+08:00,17720.349609375
2023-10-16 11:30:00+08:00,17737.6796875
2023-10-16 12:30:00+08:00,17699.490234375
2023-10-16 13:30:00+08:00,17614.529296875
2023-10-16 14:30:00+08:00,17621.640625
2023-10-16 15:30:00+08:00,17640.359375
2023-10-17 09:30:00+08:00,17688.099609375
2023-10-17 10:30:00+08:00,17794.330078125
2023-10-17 11:30:00+08:00,17763.41015625
2023-10-17 12:30:00+08:00,17734.259765625
2023-10-17 13:30:00+08:00,17741.529296875
2023-10-17 14:30:00+08:00,17768.94921875
2023-10-17 15:30:00+08:00,17773.33984375
2023-10-18 09:30:00+08:00,17798.8203125
2023-10-18 10:30:00+08:00,17751.830078125
2023-10-18 11:30:00+08:00,17755.25
2023-10-18 12:30:00+08:00,17741.44921875
2023-10-18 13:30:00+08:00,17743.009765625
2023-10-18 14:30:00+08:00,17737.359375
2023-10-18 15:30:00+08:00,17732.51953125
2023-10-19 09:30:00+08:00,17477.470703125
2023-10-19 10:30:00+08:00,17376.119140625
2023-10-19 11:30:00+08:00,17386.75
2023-10-19 12:30:00+08:00,17372.83984375
2023-10-19 13:30:00+08:00,17381.69921875
2023-10-19 14:30:00+08:00,17351.8203125
2023-10-19 15:30:00+08:00,17295.890625
2023-10-20 09:30:00+08:00,17176.9296875
2023-10-20 10:30:00+08:00,17231.26953125
2023-10-20 11:30:00+08:00,17225.8203125
2023-10-20 12:30:00+08:00,17236.859375
2023-10-20 13:30:00+08:00,17168.05078125
2023-10-20 14:30:00+08:00,17138.439453125
2023-10-20 15:30:00+08:00,17172.130859375
